Date,Commodity,Unit,Minimum,Maximum,Average
2023-09-20,Chilli Green(Akbare),KG,150.0,200.0,175.0
2023-09-20,Chilli Green(Machhe),KG,70.0,80.0,76.67
2023-09-20,Chilli Green(Bullet),KG,80.0,90.0,86.67
2023-09-20,Chilli Green,KG,70.0,80.0,76.67
2023-09-20,Chilli Dry,KG,450.0,500.0,475.0
2023-09-20,Ginger,KG,160.0,180.0,170.0
2023-09-20,Amla,KG,80.0,90.0,86.67
2023-09-20,Avocado,KG,200.0,300.0,250.0
2023-09-20,Sarifa,KG,150.0,250.0,200.0
2023-09-20,Kiwi,KG,400.0,450.0,425.0
2023-09-20,Mombin,KG,60.0,70.0,66.67
2023-09-20,Papaya(Indian),KG,100.0,110.0,106.67
2023-09-20,Lettuce,KG,100.0,120.0,110.0
2023-09-20,Tamarind,KG,140.0,150.0,146.67
2023-09-20,Sugarbeet,KG,80.0,90.0,85.0
2023-09-20,Cowpea(Short),KG,80.0,90.0,86.67
2023-09-20,Cow pea(Long),KG,50.0,60.0,55.0
2023-09-20,Brinjal Round,KG,50.0,60.0,56.67
2023-09-20,Brinjal Long,KG,30.0,40.0,35.0
2023-09-20,Raddish White(Hybrid),KG,90.0,100.0,96.67
2023-09-20,Raddish White(Local),KG,80.0,90.0,85.0
2023-09-20,Raddish Red,KG,70.0,80.0,75.0
2023-09-20,Cauli Local,KG,90.0,100.0,95.0
2023-09-20,Cabbage(Local),KG,70.0,80.0,75.0
2023-09-20,Carrot(Terai),KG,80.0,90.0,85.0
2023-09-20,Carrot(Local),KG,130.0,140.0,136.67
2023-09-20,Onion Dry (Chinese),KG,60.0,65.0,62.5
2023-09-20,Onion Dry (Indian),KG,66.0,70.0,68.0
2023-09-20,Potato White,KG,46.0,48.0,47.0
2023-09-20,Potato Red(Mude),KG,50.0,52.0,51.0
2023-09-20,Potato Red(Indian),KG,35.0,36.0,35.5
2023-09-20,Potato Red,KG,56.0,58.0,57.0
2023-09-20,Tomato Small(Indian),KG,45.0,55.0,50.0
2023-09-20,Tomato Small(Tunnel),KG,58.0,72.0,67.0
2023-09-20,Tomato Small(Local),KG,50.0,60.0,55.0
2023-09-20,Tomato Big(Indian),KG,40.0,50.0,45.0
2023-09-20,French Bean(Local),KG,50.0,60.0,55.0
2023-09-20,French Bean(Hybrid),KG,50.0,60.0,55.0
2023-09-20,Tomato Big(Nepali),KG,45.0,55.0,50.0
2023-09-20,Soyabean Green,KG,80.0,90.0,86.67
2023-09-20,Sword Bean,KG,40.0,50.0,46.67
2023-09-20,Brocauli,KG,280.0,300.0,290.0
2023-09-20,Neuro,KG,80.0,90.0,85.0
2023-09-20,Asparagus,KG,450.0,500.0,475.0
2023-09-20,Red Cabbbage,KG,300.0,350.0,325.0
2023-09-20,Mushroom(Button),KG,330.0,370.0,350.0
2023-09-20,Onion Green,KG,90.0,100.0,96.67
2023-09-20,Mustard Leaf,KG,40.0,50.0,46.67
2023-09-20,Brd Leaf Mustard,KG,70.0,80.0,76.67
2023-09-20,Christophine,KG,14.0,18.0,15.5
2023-09-20,Mushroom(Kanya),KG,150.0,180.0,164.0
2023-09-20,Okara,KG,30.0,40.0,35.0
2023-09-20,Squash(Round),KG,30.0,40.0,35.0
2023-09-20,Pumpkin,KG,50.0,55.0,53.33
2023-09-20,Sponge Gourd,KG,50.0,60.0,55.0
2023-09-20,Bitter Gourd,KG,60.0,80.0,70.0
2023-09-20,Smooth Gourd,KG,40.0,50.0,45.0
2023-09-20,Snake Gourd,KG,30.0,40.0,33.33
2023-09-20,Pointed Gourd(Terai),KG,40.0,50.0,45.0
2023-09-20,Pointed Gourd(Local),KG,40.0,50.0,45.0
2023-09-20,Bottle Gourd,KG,30.0,40.0,35.0
2023-09-20,Arum,KG,70.0,80.0,76.67
2023-09-21,Water Melon(Green),KG,50.0,60.0,56.67
2023-09-21,Sweet Orange,KG,150.0,180.0,165.0
2023-09-21,Mandarin,KG,320.0,350.0,340.0
2023-09-21,Lemon,KG,50.0,60.0,56.67
2023-09-21,Cucumber(Local),KG,70.0,80.0,76.0
2023-09-21,Cucumber(Hybrid),KG,50.0,60.0,54.0
2023-09-21,Jack Fruit,KG,70.0,80.0,75.0
2023-09-21,Orange(Indian),KG,160.0,170.0,165.0
2023-09-21,Pineapple,1 Pc,200.0,220.0,210.0
2023-09-21,Grapes(Black),KG,500.0,550.0,525.0
2023-09-21,Mint,KG,500.0,600.0,550.0
2023-09-21,Lime,KG,240.0,280.0,255.0
2023-09-21,Banana,Per Dozen,150.0,160.0,156.67
2023-09-21,Apple(Fuji),KG,320.0,350.0,335.0
2023-09-21,Apple(Jholey),KG,280.0,300.0,290.0
2023-09-21,Gundruk,KG,280.0,300.0,290.0
2023-09-21,Tofu,KG,110.0,120.0,116.67
2023-09-21,Bamboo Shoot,KG,90.0,100.0,95.0
2023-09-21,Tamarind,KG,140.0,150.0,146.67
2023-09-21,Turnip A,KG,80.0,90.0,85.0
2023-09-21,Pear(Local),KG,80.0,90.0,86.67
2023-09-21,Pomegranate,KG,380.0,400.0,390.0
2023-09-21,Pear(Chinese),KG,300.0,320.0,310.0
2023-09-21,Chilli Green(Bullet),KG,70.0,80.0,75.0
2023-09-21,Guava,KG,100.0,150.0,125.0
2023-09-21,Parseley,KG,500.0,600.0,550.0
2023-09-21,Fish Fresh(Mungari),KG,280.0,300.0,290.0
2023-09-21,Fish Fresh(Chhadi),KG,240.0,280.0,260.0
2023-09-21,Fish Fresh(Bachuwa),KG,300.0,320.0,310.0
2023-09-21,Fish Fresh(Rahu),KG,400.0,420.0,413.33
2023-09-21,Clive Dry,KG,200.0,220.0,210.0
2023-09-21,Garlic Dry Nepali,KG,250.0,260.0,256.67
2023-09-21,Garlic Dry Chinese,KG,220.0,230.0,226.0
2023-09-21,Coriander Green,KG,50.0,80.0,60.0
2023-09-21,Garlic Green,KG,300.0,350.0,325.0
2023-09-21,Capsicum,KG,70.0,80.0,75.0
2023-09-21,Chilli Green(Akbare),KG,150.0,200.0,175.0
2023-09-21,Chilli Green(Machhe),KG,80.0,90.0,86.67
2023-09-21,Chilli Green,KG,70.0,80.0,75.0
2023-09-21,Chilli Dry,KG,450.0,500.0,475.0
2023-09-21,Ginger,KG,160.0,180.0,170.0
2023-09-21,Amla,KG,70.0,80.0,76.67
2023-09-21,Avocado,KG,200.0,300.0,250.0
2023-09-21,Sarifa,KG,200.0,250.0,225.0
2023-09-21,Kiwi,KG,400.0,450.0,425.0
2023-09-21,Mombin,KG,50.0,60.0,56.67
2023-09-21,Papaya(Indian),KG,100.0,110.0,106.67
2023-09-21,Celery,KG,300.0,400.0,350.0
2023-09-21,Red Cabbbage,KG,250.0,300.0,275.0
2023-09-21,Tomato Big(Nepali),KG,45.0,55.0,50.0
2023-09-21,Cowpea(Short),KG,80.0,90.0,86.67
2023-09-21,Cow pea(Long),KG,70.0,80.0,75.0
2023-09-21,Brinjal Round,KG,60.0,70.0,65.0
2023-09-21,Brinjal Long,KG,30.0,40.0,35.0
2023-09-21,Raddish White(Hybrid),KG,120.0,130.0,125.0
2023-09-21,Raddish White(Local),KG,100.0,110.0,106.67
2023-09-21,Raddish Red,KG,80.0,90.0,85.0
2023-09-21,Cauli Local,KG,90.0,100.0,95.0
2023-09-21,Carrot(Terai),KG,90.0,100.0,96.67
2023-09-21,Carrot(Local),KG,130.0,140.0,135.0
2023-09-21,Onion Dry (Chinese),KG,58.0,62.0,60.0
2023-09-21,Onion Dry (Indian),KG,66.0,70.0,68.0
2023-09-21,Potato White,KG,46.0,48.0,47.0
2023-09-21,Potato Red(Mude),KG,50.0,52.0,51.0
2023-09-21,Potato Red(Indian),KG,35.0,36.0,35.5
2023-09-21,Potato Red,KG,56.0,58.0,57.0
2023-09-21,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-09-21,Tomato Small(Tunnel),KG,55.0,70.0,64.0
2023-09-21,Tomato Small(Local),KG,45.0,55.0,50.0
2023-09-21,Tomato Big(Indian),KG,40.0,50.0,45.0
2023-09-21,Lettuce,KG,100.0,120.0,110.0
2023-09-21,French Bean(Local),KG,60.0,70.0,65.0
2023-09-21,French Bean(Hybrid),KG,60.0,70.0,66.67
2023-09-21,Cabbage(Local),KG,70.0,80.0,75.0
2023-09-21,Soyabean Green,KG,80.0,90.0,85.0
2023-09-21,Sword Bean,KG,50.0,60.0,56.67
2023-09-21,Brocauli,KG,220.0,280.0,250.0
2023-09-21,Neuro,KG,80.0,90.0,85.0
2023-09-21,Asparagus,KG,400.0,450.0,425.0
2023-09-21,Mushroom(Button),KG,330.0,370.0,348.0
2023-09-21,Mushroom(Kanya),KG,150.0,180.0,164.0
2023-09-21,Onion Green,KG,100.0,120.0,113.33
2023-09-21,Mustard Leaf,KG,30.0,40.0,36.67
2023-09-21,Brd Leaf Mustard,KG,80.0,90.0,86.67
2023-09-21,Christophine,KG,12.0,16.0,14.0
2023-09-21,Arum,KG,60.0,70.0,66.67
2023-09-21,Sugarbeet,KG,70.0,80.0,76.67
2023-09-21,Okara,KG,50.0,60.0,55.0
2023-09-21,Barela,KG,130.0,140.0,136.67
2023-09-21,Bottle Gourd,KG,40.0,50.0,46.0
2023-09-21,Pointed Gourd(Local),KG,50.0,60.0,55.0
2023-09-21,Snake Gourd,KG,30.0,40.0,36.67
2023-09-21,Bitter Gourd,KG,60.0,70.0,66.0
2023-09-21,Sponge Gourd,KG,40.0,50.0,45.0
2023-09-21,Pumpkin,KG,50.0,55.0,52.5
2023-09-21,Squash(Round),KG,30.0,40.0,35.0
2023-09-21,Smooth Gourd,KG,40.0,50.0,45.0
2023-09-22,Grapes(Black),KG,500.0,550.0,525.0
2023-09-22,Cucumber(Hybrid),KG,40.0,50.0,46.67
2023-09-22,Cucumber(Local),KG,70.0,80.0,75.0
2023-09-22,Pineapple,1 Pc,200.0,220.0,213.33
2023-09-22,Mandarin,KG,320.0,350.0,335.0
2023-09-22,Sweet Orange,KG,150.0,180.0,165.0
2023-09-22,Jack Fruit,KG,70.0,80.0,75.0
2023-09-22,Water Melon(Green),KG,50.0,60.0,56.67
2023-09-22,Orange(Indian),KG,150.0,160.0,155.0
2023-09-22,Pomegranate,KG,380.0,400.0,390.0
2023-09-22,Tofu,KG,110.0,120.0,116.67
2023-09-22,Banana,Per Dozen,150.0,160.0,155.0
2023-09-22,Apple(Fuji),KG,320.0,350.0,335.0
2023-09-22,Gundruk,KG,250.0,300.0,275.0
2023-09-22,Bamboo Shoot,KG,90.0,100.0,96.67
2023-09-22,Tamarind,KG,140.0,150.0,146.67
2023-09-22,Turnip A,KG,80.0,90.0,85.0
2023-09-22,Celery,KG,300.0,400.0,350.0
2023-09-22,Fish Fresh(Mungari),KG,280.0,300.0,293.33
2023-09-22,Lemon,KG,50.0,60.0,56.67
2023-09-22,Lime,KG,250.0,280.0,270.0
2023-09-22,Pear(Local),KG,80.0,90.0,86.67
2023-09-22,Lettuce,KG,90.0,100.0,96.67
2023-09-22,Papaya(Indian),KG,100.0,110.0,106.67
2023-09-22,Fish Fresh(Chhadi),KG,240.0,280.0,260.0
2023-09-22,Fish Fresh(Bachuwa),KG,280.0,300.0,293.33
2023-09-22,Fish Fresh(Rahu),KG,380.0,400.0,393.33
2023-09-22,Clive Dry,KG,200.0,220.0,210.0
2023-09-22,Garlic Dry Nepali,KG,250.0,260.0,256.67
2023-09-22,Garlic Dry Chinese,KG,220.0,230.0,226.0
2023-09-22,Coriander Green,KG,70.0,90.0,80.0
2023-09-22,Garlic Green,KG,250.0,300.0,275.0
2023-09-22,Capsicum,KG,70.0,80.0,75.0
2023-09-22,Chilli Green(Akbare),KG,150.0,180.0,165.0
2023-09-22,Chilli Green(Machhe),KG,50.0,60.0,56.67
2023-09-22,Chilli Green(Bullet),KG,100.0,110.0,106.67
2023-09-22,Chilli Green,KG,80.0,90.0,85.0
2023-09-22,Chilli Dry,KG,450.0,500.0,475.0
2023-09-22,Ginger,KG,160.0,180.0,170.0
2023-09-22,Amla,KG,70.0,80.0,75.0
2023-09-22,Avocado,KG,200.0,300.0,250.0
2023-09-22,Sarifa,KG,100.0,150.0,125.0
2023-09-22,Kiwi,KG,400.0,450.0,425.0
2023-09-22,Mombin,KG,45.0,55.0,50.0
2023-09-22,Guava,KG,100.0,150.0,125.0
2023-09-22,Pear(Chinese),KG,300.0,350.0,325.0
2023-09-22,Red Cabbbage,KG,250.0,300.0,275.0
2023-09-22,Neuro,KG,80.0,90.0,85.0
2023-09-22,Brocauli,KG,220.0,260.0,240.0
2023-09-22,Cow pea(Long),KG,50.0,60.0,55.0
2023-09-22,Brinjal Round,KG,50.0,60.0,55.0
2023-09-22,Brinjal Long,KG,25.0,30.0,27.5
2023-09-22,Raddish White(Hybrid),KG,120.0,130.0,126.67
2023-09-22,Raddish White(Local),KG,110.0,120.0,115.0
2023-09-22,Raddish Red,KG,120.0,130.0,125.0
2023-09-22,Cauli Local,KG,70.0,80.0,75.0
2023-09-22,Cabbage(Local),KG,60.0,70.0,65.0
2023-09-22,Carrot(Terai),KG,80.0,90.0,86.67
2023-09-22,Cowpea(Short),KG,80.0,90.0,86.67
2023-09-22,Carrot(Local),KG,120.0,130.0,126.67
2023-09-22,Onion Dry (Indian),KG,66.0,70.0,68.0
2023-09-22,Potato White,KG,46.0,48.0,47.0
2023-09-22,Potato Red(Mude),KG,50.0,52.0,51.0
2023-09-22,Potato Red(Indian),KG,35.0,36.0,35.67
2023-09-22,Potato Red,KG,56.0,58.0,57.0
2023-09-22,Tomato Small(Indian),KG,30.0,35.0,33.33
2023-09-22,Tomato Small(Tunnel),KG,52.0,70.0,62.4
2023-09-22,Tomato Small(Local),KG,45.0,55.0,50.0
2023-09-22,Tomato Big(Indian),KG,35.0,45.0,40.0
2023-09-22,Onion Dry (Chinese),KG,55.0,60.0,57.5
2023-09-22,French Bean(Local),KG,40.0,50.0,45.0
2023-09-22,Sugarbeet,KG,80.0,90.0,85.0
2023-09-22,Sword Bean,KG,40.0,50.0,46.67
2023-09-22,French Bean(Hybrid),KG,40.0,50.0,46.67
2023-09-22,Asparagus,KG,450.0,500.0,475.0
2023-09-22,Mushroom(Button),KG,320.0,360.0,345.0
2023-09-22,Mushroom(Kanya),KG,170.0,220.0,194.0
2023-09-22,Onion Green,KG,90.0,100.0,96.67
2023-09-22,Mustard Leaf,KG,30.0,40.0,36.67
2023-09-22,Christophine,KG,10.0,15.0,12.5
2023-09-22,Arum,KG,60.0,70.0,66.67
2023-09-22,Barela,KG,120.0,140.0,130.0
2023-09-22,Okara,KG,40.0,50.0,45.0
2023-09-22,Brd Leaf Mustard,KG,70.0,80.0,76.67
2023-09-22,Pumpkin,KG,50.0,55.0,53.33
2023-09-22,Sponge Gourd,KG,50.0,60.0,55.0
2023-09-22,Smooth Gourd,KG,60.0,70.0,65.0
2023-09-22,Soyabean Green,KG,70.0,80.0,76.67
2023-09-22,Snake Gourd,KG,30.0,40.0,36.67
2023-09-22,Pointed Gourd(Terai),KG,40.0,45.0,42.5
2023-09-22,Pointed Gourd(Local),KG,35.0,45.0,40.0
2023-09-22,Bottle Gourd,KG,40.0,50.0,45.0
2023-09-22,Bitter Gourd,KG,60.0,70.0,65.0
2023-09-22,Squash(Round),KG,30.0,40.0,36.67
2023-09-23,Water Melon(Green),KG,50.0,60.0,56.67
2023-09-23,Sweet Orange,KG,150.0,180.0,170.0
2023-09-23,Mandarin,KG,320.0,350.0,340.0
2023-09-23,Lemon,KG,50.0,60.0,56.67
2023-09-23,Cucumber(Local),KG,70.0,80.0,75.0
2023-09-23,Cucumber(Hybrid),KG,35.0,45.0,40.0
2023-09-23,Orange(Indian),KG,140.0,160.0,150.0
2023-09-23,Pineapple,1 Pc,200.0,220.0,210.0
2023-09-23,Grapes(Black),KG,400.0,450.0,425.0
2023-09-23,Mint,KG,500.0,600.0,550.0
2023-09-23,Lime,KG,240.0,280.0,258.0
2023-09-23,Banana,Per Dozen,150.0,160.0,156.67
2023-09-23,Apple(Fuji),KG,320.0,350.0,335.0
2023-09-23,Apple(Jholey),KG,260.0,300.0,280.0
2023-09-23,Gundruk,KG,250.0,300.0,275.0
2023-09-23,Tofu,KG,110.0,120.0,116.67
2023-09-23,Bamboo Shoot,KG,90.0,100.0,96.67
2023-09-23,Tamarind,KG,140.0,150.0,146.67
2023-09-23,Turnip A,KG,80.0,90.0,85.0
2023-09-23,Pear(Local),KG,80.0,90.0,86.67
2023-09-23,Pomegranate,KG,420.0,450.0,435.0
2023-09-23,Pear(Chinese),KG,300.0,320.0,310.0
2023-09-23,Chilli Green(Bullet),KG,90.0,100.0,96.67
2023-09-23,Guava,KG,100.0,150.0,125.0
2023-09-23,Fish Fresh(Mungari),KG,280.0,300.0,290.0
2023-09-23,Parseley,KG,500.0,600.0,550.0
2023-09-23,Fish Fresh(Bachuwa),KG,270.0,300.0,285.0
2023-09-23,Fish Fresh(Rahu),KG,370.0,400.0,385.0
2023-09-23,Clive Green,KG,90.0,100.0,95.0
2023-09-23,Clive Dry,KG,200.0,220.0,210.0
2023-09-23,Garlic Dry Nepali,KG,250.0,260.0,255.0
2023-09-23,Garlic Dry Chinese,KG,220.0,230.0,226.0
2023-09-23,Coriander Green,KG,60.0,100.0,80.0
2023-09-23,Garlic Green,KG,250.0,300.0,275.0
2023-09-23,Capsicum,KG,70.0,80.0,74.0
2023-09-23,Chilli Green(Akbare),KG,150.0,200.0,175.0
2023-09-23,Chilli Green(Machhe),KG,60.0,70.0,65.0
2023-09-23,Chilli Green,KG,70.0,80.0,76.0
2023-09-23,Chilli Dry,KG,450.0,500.0,475.0
2023-09-23,Ginger,KG,160.0,180.0,170.0
2023-09-23,Amla,KG,70.0,80.0,75.0
2023-09-23,Avocado,KG,200.0,300.0,250.0
2023-09-23,Sarifa,KG,100.0,150.0,125.0
2023-09-23,Kiwi,KG,400.0,450.0,425.0
2023-09-23,Mombin,KG,50.0,60.0,55.0
2023-09-23,Papaya(Indian),KG,90.0,100.0,96.67
2023-09-23,Fish Fresh(Chhadi),KG,240.0,280.0,260.0
2023-09-23,Celery,KG,300.0,400.0,350.0
2023-09-23,Red Cabbbage,KG,300.0,400.0,350.0
2023-09-23,Cowpea(Short),KG,80.0,90.0,85.0
2023-09-23,Cow pea(Long),KG,60.0,70.0,65.0
2023-09-23,Brinjal Round,KG,50.0,60.0,55.0
2023-09-23,Brinjal Long,KG,25.0,35.0,28.75
2023-09-23,Raddish White(Hybrid),KG,90.0,100.0,96.67
2023-09-23,Raddish White(Local),KG,70.0,80.0,76.67
2023-09-23,Raddish Red,KG,90.0,100.0,96.67
2023-09-23,Cauli Local,KG,70.0,80.0,76.0
2023-09-23,Carrot(Terai),KG,80.0,90.0,85.0
2023-09-23,French Bean(Local),KG,50.0,60.0,55.0
2023-09-23,Carrot(Local),KG,140.0,150.0,146.67
2023-09-23,Potato White,KG,46.0,48.0,47.0
2023-09-23,Potato Red(Mude),KG,50.0,52.0,51.0
2023-09-23,Potato Red(Indian),KG,35.0,36.0,35.67
2023-09-23,Potato Red,KG,56.0,58.0,57.0
2023-09-23,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-09-23,Tomato Small(Tunnel),KG,50.0,68.0,60.6
2023-09-23,Tomato Small(Local),KG,45.0,55.0,50.0
2023-09-23,Tomato Big(Indian),KG,35.0,45.0,39.0
2023-09-23,Lettuce,KG,90.0,100.0,95.0
2023-09-23,Onion Dry (Indian),KG,64.0,70.0,67.4
2023-09-23,French Bean(Hybrid),KG,50.0,60.0,56.67
2023-09-23,Cabbage(Local),KG,60.0,70.0,64.0
2023-09-23,Soyabean Green,KG,70.0,80.0,76.67
2023-09-23,Sword Bean,KG,40.0,50.0,46.67
2023-09-23,Brocauli,KG,250.0,300.0,275.0
2023-09-23,Neuro,KG,80.0,90.0,85.0
2023-09-23,Asparagus,KG,400.0,500.0,450.0
2023-09-23,Mushroom(Button),KG,300.0,350.0,325.0
2023-09-23,Mushroom(Kanya),KG,140.0,180.0,160.0
2023-09-23,Onion Green,KG,90.0,100.0,96.67
2023-09-23,Mustard Leaf,KG,20.0,30.0,25.0
2023-09-23,Brd Leaf Mustard,KG,60.0,70.0,65.0
2023-09-23,Christophine,KG,8.0,12.0,10.0
2023-09-23,Arum,KG,60.0,70.0,66.67
2023-09-23,Sugarbeet,KG,80.0,90.0,85.0
2023-09-23,Bitter Gourd,KG,50.0,60.0,56.0
2023-09-23,Okara,KG,40.0,50.0,46.0
2023-09-23,Squash(Round),KG,30.0,40.0,36.67
2023-09-23,Pumpkin,KG,50.0,55.0,52.5
2023-09-23,Sponge Gourd,KG,40.0,50.0,45.0
2023-09-23,Smooth Gourd,KG,50.0,60.0,55.0
2023-09-23,Snake Gourd,KG,30.0,40.0,36.67
2023-09-23,Pointed Gourd(Local),KG,30.0,40.0,36.25
2023-09-23,Bottle Gourd,KG,40.0,50.0,45.0
2023-09-23,Barela,KG,130.0,140.0,136.67
2023-09-24,Water Melon(Green),KG,50.0,60.0,55.0
2023-09-24,Sweet Orange,KG,150.0,180.0,165.0
2023-09-24,Mandarin,KG,320.0,350.0,335.0
2023-09-24,Pear(Local),KG,80.0,90.0,85.0
2023-09-24,Cucumber(Local),KG,80.0,100.0,90.0
2023-09-24,Cucumber(Hybrid),KG,40.0,50.0,45.0
2023-09-24,Lemon,KG,50.0,60.0,55.0
2023-09-24,Orange(Indian),KG,140.0,160.0,150.0
2023-09-24,Pineapple,1 Pc,200.0,220.0,210.0
2023-09-24,Grapes(Black),KG,400.0,450.0,425.0
2023-09-24,Gundruk,KG,250.0,300.0,275.0
2023-09-24,Lime,KG,280.0,300.0,290.0
2023-09-24,Banana,Per Dozen,150.0,160.0,155.0
2023-09-24,Apple(Fuji),KG,320.0,350.0,335.0
2023-09-24,Apple(Jholey),KG,260.0,300.0,280.0
2023-09-24,Tofu,KG,110.0,120.0,115.0
2023-09-24,Bamboo Shoot,KG,90.0,100.0,95.0
2023-09-24,Tamarind,KG,140.0,150.0,145.0
2023-09-24,Turnip A,KG,80.0,90.0,85.0
2023-09-24,Mint,KG,500.0,600.0,550.0
2023-09-24,Pomegranate,KG,420.0,450.0,435.0
2023-09-24,Pear(Chinese),KG,300.0,320.0,310.0
2023-09-24,Parseley,KG,500.0,600.0,550.0
2023-09-24,Guava,KG,120.0,150.0,135.0
2023-09-24,Fish Fresh(Chhadi),KG,240.0,280.0,260.0
2023-09-24,Fish Fresh(Mungari),KG,280.0,300.0,290.0
2023-09-24,Fish Fresh(Rahu),KG,370.0,400.0,385.0
2023-09-24,Clive Dry,KG,200.0,220.0,210.0
2023-09-24,Garlic Dry Nepali,KG,250.0,260.0,255.0
2023-09-24,Garlic Dry Chinese,KG,220.0,230.0,225.0
2023-09-24,Coriander Green,KG,50.0,80.0,66.67
2023-09-24,Garlic Green,KG,250.0,300.0,276.67
2023-09-24,Capsicum,KG,70.0,80.0,75.0
2023-09-24,Papaya(Indian),KG,90.0,100.0,95.0
2023-09-24,Chilli Green(Akbare),KG,150.0,200.0,176.67
2023-09-24,Chilli Green(Bullet),KG,90.0,100.0,95.0
2023-09-24,Chilli Green,KG,80.0,90.0,85.0
2023-09-24,Chilli Dry,KG,450.0,500.0,475.0
2023-09-24,Ginger,KG,160.0,180.0,170.0
2023-09-24,Amla,KG,80.0,90.0,85.0
2023-09-24,Avocado,KG,200.0,300.0,250.0
2023-09-24,Sarifa,KG,120.0,150.0,135.0
2023-09-24,Kiwi,KG,400.0,450.0,425.0
2023-09-24,Mombin,KG,50.0,60.0,55.0
2023-09-24,Chilli Green(Machhe),KG,60.0,70.0,65.0
2023-09-24,Celery,KG,300.0,400.0,350.0
2023-09-24,Fish Fresh(Bachuwa),KG,270.0,300.0,285.0
2023-09-24,Red Cabbbage,KG,300.0,400.0,350.0
2023-09-24,Cowpea(Short),KG,70.0,80.0,75.0
2023-09-24,Cow pea(Long),KG,50.0,60.0,55.0
2023-09-24,Brinjal Round,KG,40.0,50.0,45.0
2023-09-24,Brinjal Long,KG,10.0,20.0,15.0
2023-09-24,Raddish White(Hybrid),KG,80.0,90.0,85.0
2023-09-24,Raddish White(Local),KG,70.0,80.0,75.0
2023-09-24,Raddish Red,KG,80.0,90.0,85.0
2023-09-24,Cauli Local,KG,80.0,90.0,85.0
2023-09-24,Carrot(Terai),KG,80.0,90.0,85.0
2023-09-24,French Bean(Local),KG,50.0,60.0,55.0
2023-09-24,Carrot(Local),KG,140.0,150.0,145.0
2023-09-24,Potato White,KG,46.0,48.0,47.0
2023-09-24,Potato Red(Mude),KG,50.0,52.0,51.0
2023-09-24,Potato Red(Indian),KG,35.0,36.0,35.33
2023-09-24,Potato Red,KG,56.0,58.0,57.0
2023-09-24,Tomato Small(Indian),KG,30.0,40.0,35.0
2023-09-24,Tomato Small(Tunnel),KG,50.0,60.0,55.0
2023-09-24,Tomato Small(Local),KG,45.0,50.0,47.67
2023-09-24,Tomato Big(Indian),KG,35.0,45.0,40.0
2023-09-24,Lettuce,KG,90.0,100.0,95.0
2023-09-24,Onion Dry (Indian),KG,64.0,70.0,66.33
2023-09-24,French Bean(Hybrid),KG,50.0,60.0,55.0
2023-09-24,Cabbage(Local),KG,60.0,70.0,65.0
2023-09-24,Soyabean Green,KG,80.0,90.0,85.0
2023-09-24,Sword Bean,KG,40.0,50.0,45.0
2023-09-24,Brocauli,KG,150.0,200.0,170.0
2023-09-24,Neuro,KG,80.0,90.0,85.0
2023-09-24,Asparagus,KG,400.0,500.0,450.0
2023-09-24,Mushroom(Button),KG,300.0,350.0,326.67
2023-09-24,Mushroom(Kanya),KG,140.0,180.0,160.0
2023-09-24,Onion Green,KG,90.0,100.0,95.0
2023-09-24,Mustard Leaf,KG,20.0,30.0,25.0
2023-09-24,Brd Leaf Mustard,KG,50.0,60.0,55.0
2023-09-24,Christophine,KG,10.0,15.0,12.33
2023-09-24,Arum,KG,60.0,70.0,65.0
2023-09-24,Sugarbeet,KG,80.0,90.0,85.0
2023-09-24,Okara,KG,40.0,50.0,45.0
2023-09-24,Squash(Round),KG,30.0,40.0,35.0
2023-09-24,Pumpkin,KG,45.0,55.0,50.0
2023-09-24,Sponge Gourd,KG,40.0,50.0,45.0
2023-09-24,Smooth Gourd,KG,40.0,50.0,45.0
2023-09-24,Snake Gourd,KG,30.0,40.0,35.0
2023-09-24,Pointed Gourd(Local),KG,40.0,50.0,45.0
2023-09-24,Bottle Gourd,KG,40.0,50.0,45.0
2023-09-24,Bitter Gourd,KG,50.0,60.0,55.0
2023-09-24,Barela,KG,110.0,120.0,115.0
2023-09-25,Pear(Chinese),KG,300.0,320.0,310.0
2023-09-25,Water Melon(Green),KG,50.0,60.0,56.67
2023-09-25,Sweet Orange,KG,150.0,180.0,165.0
2023-09-25,Mandarin,KG,320.0,350.0,335.0
2023-09-25,Pear(Local),KG,80.0,90.0,86.67
2023-09-25,Cucumber(Local),KG,60.0,80.0,70.0
2023-09-25,Cucumber(Hybrid),KG,35.0,45.0,40.0
2023-09-25,Lemon,KG,50.0,60.0,56.67
2023-09-25,Orange(Indian),KG,150.0,160.0,155.0
2023-09-25,Pineapple,1 Pc,200.0,220.0,210.0
2023-09-25,Grapes(Black),KG,400.0,450.0,425.0
2023-09-25,Apple(Jholey),KG,280.0,300.0,290.0
2023-09-25,Lime,KG,220.0,260.0,238.0
2023-09-25,Banana,Per Dozen,150.0,160.0,156.67
2023-09-25,Apple(Fuji),KG,320.0,350.0,335.0
2023-09-25,Gundruk,KG,250.0,300.0,275.0
2023-09-25,Tofu,KG,110.0,120.0,116.67
2023-09-25,Bamboo Shoot,KG,90.0,100.0,96.67
2023-09-25,Tamarind,KG,140.0,150.0,146.67
2023-09-25,Turnip A,KG,80.0,90.0,86.67
2023-09-25,Mint,KG,500.0,600.0,550.0
